iter	Logloss	Accuracy
880	0.1970915544	0.9344862408
881	0.1969936479	0.9343600101
882	0.1969842597	0.9343600101
883	0.1968521657	0.9342337793
884	0.1966971668	0.9343600101
885	0.1965123043	0.9344862408
886	0.1964997923	0.9344862408
887	0.196353872	0.9347387023
888	0.1962830266	0.9348649331
889	0.1962485859	0.9348649331
890	0.1961835723	0.9348649331
891	0.1961635516	0.9348649331
892	0.1961433055	0.9348649331
893	0.1960348708	0.9351173946
894	0.1960259774	0.9351173946
895	0.1958667142	0.9351173946
896	0.1957943818	0.9351173946
897	0.1956537631	0.9352436253
898	0.1955667547	0.9352436253
899	0.1955179111	0.9351173946
900	0.19546496	0.9351173946
901	0.1951364154	0.9354960868
902	0.1951225987	0.9354960868
903	0.195066088	0.9352436253
904	0.1949060621	0.9354960868
905	0.1948870265	0.9356223176
906	0.1948506391	0.9356223176
907	0.1948148391	0.9354960868
908	0.194735731	0.9356223176
909	0.1945798943	0.9354960868
910	0.1945201763	0.9354960868
911	0.1945174928	0.9354960868
912	0.1944352487	0.9356223176
913	0.1943879219	0.9354960868
914	0.1943547026	0.9354960868
915	0.1943266783	0.9354960868
916	0.1942650275	0.9356223176
917	0.1940664362	0.9356223176
918	0.1938557957	0.9358747791
919	0.1938455482	0.9358747791
920	0.1937581671	0.9358747791
921	0.1936450451	0.9358747791
922	0.1936437117	0.9358747791
923	0.1935984857	0.9358747791
924	0.1935425364	0.9360010098
925	0.1934287885	0.9360010098
926	0.1933595913	0.9358747791
927	0.1932942987	0.9358747791
928	0.1932821142	0.9358747791
929	0.1932496322	0.9360010098
930	0.1932163001	0.9361272406
931	0.1931166882	0.9361272406
932	0.1930686217	0.9362534713
933	0.1930572634	0.9362534713
934	0.192848006	0.9362534713
935	0.1926222965	0.9361272406
936	0.1925764368	0.9361272406
937	0.1924760679	0.9365059328
938	0.1924454789	0.9366321636
939	0.1924198019	0.9366321636
940	0.1923276672	0.9366321636
941	0.1923078803	0.9366321636
942	0.1921571498	0.9366321636
943	0.1921460479	0.9366321636
944	0.1920610738	0.9366321636
945	0.1919309642	0.9367583943
946	0.1918279427	0.9368846251
947	0.1917875467	0.9368846251
948	0.1917673275	0.9367583943
949	0.1917376021	0.9370108558
950	0.1916517397	0.9371370866
951	0.1916431728	0.9371370866
952	0.1915829495	0.9370108558
953	0.1913556059	0.9370108558
954	0.1912111672	0.9373895481
955	0.1911523996	0.9373895481
956	0.1911268471	0.9373895481
957	0.1910352581	0.9373895481
958	0.190948877	0.9373895481
959	0.1909446818	0.9373895481
960	0.1909347047	0.9373895481
961	0.190818658	0.9373895481
962	0.1907675223	0.9373895481
963	0.1907371343	0.9373895481
964	0.1906902248	0.9373895481
965	0.1906420201	0.9376420096
966	0.1905734941	0.9376420096
967	0.190501668	0.9376420096
968	0.1904809143	0.9376420096
969	0.1903782049	0.9377682403
970	0.1903730124	0.9377682403
971	0.1903198066	0.9376420096
972	0.190137876	0.9376420096
973	0.1900879403	0.9375157788
974	0.1900557987	0.9375157788
975	0.189978377	0.9375157788
976	0.1899214958	0.9376420096
977	0.1898429646	0.9376420096
978	0.189742437	0.9377682403
979	0.189602929	0.9377682403
980	0.1895623174	0.9377682403
981	0.1894948545	0.9378944711
982	0.1894902043	0.9378944711
983	0.1894623377	0.9380207018
984	0.1893926881	0.9380207018
985	0.1892294207	0.9380207018
986	0.1891701415	0.9380207018
987	0.189131292	0.9378944711
988	0.1890786826	0.9378944711
989	0.1888678505	0.9381469326
990	0.1888316753	0.9381469326
991	0.1888303553	0.9381469326
992	0.1887715351	0.9382731633
993	0.1887475765	0.9382731633
994	0.1887290557	0.9383993941
995	0.1886968579	0.9383993941
996	0.18868788	0.9382731633
997	0.1885593642	0.9385256248
998	0.1885305767	0.9385256248
999	0.1885136184	0.9385256248
